trial_nb_pe,prolific_id,RT.pe_task,id,prob,pe_task,utt.standardized,slider,uc_task,custom_response,RT.uc_task,cost.uc,trial_nb_uc,human_exp2,pe_task.smooth,education,gender,age,timeSpent
16,5ee454ad40c72e152991826e,16542,if2_ll,bg,0.18,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.18000027999888,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,none,0.68,neither block falls,none,neither block falls,NA,8301,2,17,1,0.67999828000688,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_a,0.32,blue falls,NA,NA,NA,NA,NA,NA,NA,0.32000071999712,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_c,0.18,green falls,NA,NA,NA,NA,NA,NA,NA,0.18000127999488,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_na,0.68,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.67999928000288,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_nc,0.8200000000000001,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.81999872000512,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_c_given_a,0.5625,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.5624996093774414,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_c_given_na,0,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,1.4705839100473233e-6,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_a_given_c,1,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.9999944445061723,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_a_given_nc,0.17073170731707318,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.17073251040851117,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_nc_given_a,0.43750000000000006,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.43750039062255863,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_nc_given_na,1,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.99999852941609,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_na_given_c,0,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,5.555493827846358e-6,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_na_given_nc,0.8292682926829268,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.8292674895914889,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_likely_a,0.32,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.32000071999712,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_likely_na,0.68,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.67999928000288,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_likely_c,0.18,green might fall,NA,NA,NA,NA,NA,NA,NA,0.18000127999488,Higher Degree,male,48,22.705416666666668
16,5ee454ad40c72e152991826e,16542,if2_ll,p_likely_nc,0.8200000000000001,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.81999872000512,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,b,0.34,blue falls but green does not fall,b,the blue block falls but the green block does not,NA,10238,5,19,1,0.33999964000143995,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,g,0,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,9.999960000159999e-7,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,bg,0.54,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.5399988400046399,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,none,0.12,neither block falls,none,NA,NA,NA,NA,NA,NA,0.12000051999792,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_a,0.8800000000000001,blue falls,NA,NA,NA,NA,NA,NA,NA,0.8799984800060798,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_c,0.54,green falls,NA,NA,NA,NA,NA,NA,NA,0.5399998400006399,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_na,0.12,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.12000151999392002,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_nc,0.46,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.46000015999935995,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_c_given_a,0.6136363636363636,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.6136361053724878,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_c_given_na,0,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,8.33319444675922e-6,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_a_given_c,1,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.9999981481550069,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_a_given_nc,0.7391304347826088,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.7391293950895865,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_nc_given_a,0.38636363636363635,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.38636389462751225,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_nc_given_na,1,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.9999916668055532,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_na_given_c,0,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,1.8518449931666921e-6,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_na_given_nc,0.2608695652173913,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.2608706049104134,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_likely_a,0.8800000000000001,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.8799984800060798,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_likely_na,0.12,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.12000151999392002,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_likely_c,0.54,green might fall,NA,NA,NA,NA,NA,NA,NA,0.5399998400006399,Higher Degree,male,48,22.705416666666668
18,5ee454ad40c72e152991826e,13790,if1_u-Lh,p_likely_nc,0.46,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.46000015999935995,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,b,0.38,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.37999948000208,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,g,0.17,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.17000031999872003,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,bg,0.09,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.09000063999744001,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,none,0.36,neither block falls,none,NA,NA,NA,NA,NA,NA,0.35999956000176,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_a,0.47,blue falls,NA,NA,NA,NA,NA,NA,NA,0.47000011999952,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_c,0.26,green falls,NA,NA,NA,NA,NA,NA,NA,0.26000095999616,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_na,0.53,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.52999988000048,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_nc,0.74,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.73999904000384,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_c_given_a,0.19148936170212766,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.19149067450776805,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_c_given_na,0.32075471698113206,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.3207553933758741,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_a_given_c,0.34615384615384615,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.3461550295766956,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_a_given_nc,0.5135135135135135,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.5135134769906028,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_nc_given_a,0.8085106382978724,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.808509325492232,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_nc_given_na,0.6792452830188679,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.6792446066241259,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_na_given_c,0.6538461538461539,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.6538449704233046,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_na_given_nc,0.48648648648648646,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.48648652300939726,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_likely_a,0.47,blue might fall,NA,the blue block might fall,NA,14341,3,21,1,0.47000011999952,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_likely_na,0.53,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.52999988000048,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_likely_c,0.26,green might fall,NA,NA,NA,NA,NA,NA,NA,0.26000095999616,Higher Degree,male,48,22.705416666666668
20,5ee454ad40c72e152991826e,14317,independent_ul,p_likely_nc,0.74,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.73999904000384,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,b,0.16,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.16000035999856,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,g,0,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,9.999960000159999e-7,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,bg,0.19,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.19000023999903998,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,none,0.65,neither block falls,none,neither block falls,NA,4222,2,23,1,0.6499984000064,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_a,0.35,blue falls,NA,NA,NA,NA,NA,NA,NA,0.35000059999759997,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_c,0.19,green falls,NA,NA,NA,NA,NA,NA,NA,0.19000123999503998,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_na,0.65,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.6499994000024,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_nc,0.81,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.80999876000496,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_c_given_a,0.5428571428571429,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.5428568979605831,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_c_given_na,0,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,1.538456804748293e-6,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_a_given_c,1,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.9999947368975064,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_a_given_nc,0.19753086419753085,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.19753161103305916,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_nc_given_a,0.4571428571428572,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.45714310203941694,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_nc_given_na,1,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.9999984615431953,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_na_given_c,0,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,5.263102493657963e-6,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_na_given_nc,0.8024691358024691,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.8024683889669408,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_likely_a,0.35,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.35000059999759997,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_likely_na,0.65,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.6499994000024,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_likely_c,0.19,green might fall,NA,NA,NA,NA,NA,NA,NA,0.19000123999503998,Higher Degree,male,48,22.705416666666668
22,5ee454ad40c72e152991826e,20625,if1_lh,p_likely_nc,0.81,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.80999876000496,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,b,0.15,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.1500003999984,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,g,0,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,9.99996000016e-7,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,bg,0.61,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.60999856000576,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,none,0.24,neither block falls,none,NA,NA,NA,NA,NA,NA,0.24000003999984001,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_a,0.76,blue falls,NA,NA,NA,NA,NA,NA,NA,0.75999896000416,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_c,0.61,green falls,NA,NA,NA,NA,NA,NA,NA,0.60999956000176,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_na,0.24,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.24000103999584002,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_nc,0.39,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.39000043999824,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_c_given_a,0.8026315789473684,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.8026307825505723,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_c_given_na,0,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,4.166631944733795e-6,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_a_given_c,1,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.9999983606611126,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_a_given_nc,0.3846153846153846,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,0.3846159763283265,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_nc_given_a,0.19736842105263158,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,0.19736921744942776,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_nc_given_na,1,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.9999958333680553,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_na_given_c,0,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,1.639338887413484e-6,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_na_given_nc,0.6153846153846153,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.6153840236716734,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_likely_a,0.76,blue might fall,NA,the blue block might fall,NA,6763,3,25,1,0.75999896000416,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_likely_na,0.24,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.24000103999584002,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_likely_c,0.61,green might fall,NA,NA,NA,NA,NA,NA,NA,0.60999956000176,Higher Degree,male,48,22.705416666666668
24,5ee454ad40c72e152991826e,20822,if2_u-Ll,p_likely_nc,0.39,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.39000043999824,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,b,0,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,9.999960000159999e-7,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,g,0.2,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.2000001999992,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,bg,0.06,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.06000075999696,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,none,0.74,neither block falls,none,neither block falls,NA,5077,2,27,1,0.7399980400078399,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_a,0.06,blue falls,NA,NA,NA,NA,NA,NA,NA,0.060001759992960015,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_c,0.26,green falls,NA,NA,NA,NA,NA,NA,NA,0.26000095999616,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_na,0.94,blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.9399982400070399,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_nc,0.74,green does not fall,NA,NA,NA,NA,NA,NA,NA,0.7399990400038399,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_c_given_a,1,if blue falls green falls,NA,NA,NA,NA,NA,NA,NA,0.9999833338888704,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_c_given_na,0.21276595744680854,if blue does not fall green falls,NA,NA,NA,NA,NA,NA,NA,0.21276656858176898,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_a_given_c,0.23076923076923075,if green falls blue falls,NA,NA,NA,NA,NA,NA,NA,0.2307713017592172,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_a_given_nc,0,if green does not fall blue falls,NA,NA,NA,NA,NA,NA,NA,1.351347699060273e-6,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_nc_given_a,0,if blue falls green does not fall,NA,NA,NA,NA,NA,NA,NA,1.6666111129629014e-5,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_nc_given_na,0.7872340425531915,if blue does not fall green does not fall,NA,NA,NA,NA,NA,NA,NA,0.787233431418231,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_na_given_c,0.7692307692307693,if green falls blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.7692286982407827,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_na_given_nc,1,if green does not fall blue does not fall,NA,NA,NA,NA,NA,NA,NA,0.9999986486523009,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_likely_a,0.06,blue might fall,NA,NA,NA,NA,NA,NA,NA,0.060001759992960015,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_likely_na,0.94,blue might not fall,NA,NA,NA,NA,NA,NA,NA,0.9399982400070399,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_likely_c,0.26,green might fall,NA,NA,NA,NA,NA,NA,NA,0.26000095999616,Higher Degree,male,48,22.705416666666668
26,5ee454ad40c72e152991826e,18935,independent_ll,p_likely_nc,0.74,green might not fall,NA,NA,NA,NA,NA,NA,NA,0.7399990400038399,Higher Degree,male,48,22.705416666666668
2,5df009be35886f068d794ebd,38212,if2_hl,b,0.04,blue falls but green does not fall,b,NA,NA,NA,NA,NA,NA,0.040404887252980796,Graduated High School,female,42,29.741333333333333
2,5df009be35886f068d794ebd,38212,if2_hl,g,0.22,green falls but blue does not fall,g,NA,NA,NA,NA,NA,NA,0.22222233445521433,Graduated High School,female,42,29.741333333333333
2,5df009be35886f068d794ebd,38212,if2_hl,bg,0.4,both blocks fall,bg,NA,NA,NA,NA,NA,NA,0.40403978165744786,Graduated High School,female,42,29.741333333333333
2,5df009be35886f068d794ebd,38212,if2_hl,none,0.33,neither block falls,none,NA,NA,NA,NA,NA,NA,0.333332996634357,Graduated High School,female,42,29.741333333333333
2,5df009be35886f068d794ebd,38212,if2_hl,p_a,0.44,blue falls,NA,NA,NA,NA,NA,NA,NA,0.44444466891042866,Graduated High School,female,42,29.741333333333333
